// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\git\ForEachBenchmark\bin\Release\net8.0\d1b90193-774b-4c0a-8201-c1720ca17a45
// command took 5.22 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\git\ForEachBenchmark\bin\Release\net8.0\d1b90193-774b-4c0a-8201-c1720ca17a45
// command took 23.17 sec and exited with 1
// start dotnet  build -c Release --no-restore --no-dependencies /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\git\ForEachBenchmark\bin\Release\net8.0\d1b90193-774b-4c0a-8201-c1720ca17a45
// command took 7.59 sec and exited with 0
// ***** Done, took 00:00:36 (36.21 sec)   *****
// Found 3 benchmarks:
//   BenchmarkExec.ExecuteForEach: DefaultJob
//   BenchmarkExec.ExecuteForEachAsyncExtension: DefaultJob
//   BenchmarkExec.ExecuteParallelForeach: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadResult  12: 32 op, 411751100.00 ns, 12.8672 ms/op
WorkloadResult  13: 32 op, 383892400.00 ns, 11.9966 ms/op
WorkloadResult  14: 32 op, 381939700.00 ns, 11.9356 ms/op
WorkloadResult  15: 32 op, 394145300.00 ns, 12.3170 ms/op
WorkloadResult  16: 32 op, 366462900.00 ns, 11.4520 ms/op
WorkloadResult  17: 32 op, 408290300.00 ns, 12.7591 ms/op
WorkloadResult  18: 32 op, 407880300.00 ns, 12.7463 ms/op
WorkloadResult  19: 32 op, 419413500.00 ns, 13.1067 ms/op
WorkloadResult  20: 32 op, 415299100.00 ns, 12.9781 ms/op
WorkloadResult  21: 32 op, 440393300.00 ns, 13.7623 ms/op
WorkloadResult  22: 32 op, 408059300.00 ns, 12.7519 ms/op
WorkloadResult  23: 32 op, 434244000.00 ns, 13.5701 ms/op
WorkloadResult  24: 32 op, 401051700.00 ns, 12.5329 ms/op
WorkloadResult  25: 32 op, 397957000.00 ns, 12.4362 ms/op
WorkloadResult  26: 32 op, 454843500.00 ns, 14.2139 ms/op
WorkloadResult  27: 32 op, 444835400.00 ns, 13.9011 ms/op
WorkloadResult  28: 32 op, 416494000.00 ns, 13.0154 ms/op
WorkloadResult  29: 32 op, 383040700.00 ns, 11.9700 ms/op
WorkloadResult  30: 32 op, 421918400.00 ns, 13.1850 ms/op
WorkloadResult  31: 32 op, 403991200.00 ns, 12.6247 ms/op
WorkloadResult  32: 32 op, 406613400.00 ns, 12.7067 ms/op
WorkloadResult  33: 32 op, 425820300.00 ns, 13.3069 ms/op
WorkloadResult  34: 32 op, 402350000.00 ns, 12.5734 ms/op
WorkloadResult  35: 32 op, 403019000.00 ns, 12.5943 ms/op
WorkloadResult  36: 32 op, 384338800.00 ns, 12.0106 ms/op
WorkloadResult  37: 32 op, 382464900.00 ns, 11.9520 ms/op
WorkloadResult  38: 32 op, 418785300.00 ns, 13.0870 ms/op
WorkloadResult  39: 32 op, 397583700.00 ns, 12.4245 ms/op
WorkloadResult  40: 32 op, 399508600.00 ns, 12.4846 ms/op
WorkloadResult  41: 32 op, 391570800.00 ns, 12.2366 ms/op
WorkloadResult  42: 32 op, 372556400.00 ns, 11.6424 ms/op
WorkloadResult  43: 32 op, 415476800.00 ns, 12.9837 ms/op
WorkloadResult  44: 32 op, 402589600.00 ns, 12.5809 ms/op
WorkloadResult  45: 32 op, 399208000.00 ns, 12.4753 ms/op
WorkloadResult  46: 32 op, 386096500.00 ns, 12.0655 ms/op
WorkloadResult  47: 32 op, 417666200.00 ns, 13.0521 ms/op
WorkloadResult  48: 32 op, 408425600.00 ns, 12.7633 ms/op
WorkloadResult  49: 32 op, 411931300.00 ns, 12.8729 ms/op
WorkloadResult  50: 32 op, 435791500.00 ns, 13.6185 ms/op
WorkloadResult  51: 32 op, 415829000.00 ns, 12.9947 ms/op
WorkloadResult  52: 32 op, 410696000.00 ns, 12.8343 ms/op
WorkloadResult  53: 32 op, 394758400.00 ns, 12.3362 ms/op
WorkloadResult  54: 32 op, 432796300.00 ns, 13.5249 ms/op
WorkloadResult  55: 32 op, 405870500.00 ns, 12.6835 ms/op
WorkloadResult  56: 32 op, 389472800.00 ns, 12.1710 ms/op
WorkloadResult  57: 32 op, 413372500.00 ns, 12.9179 ms/op
WorkloadResult  58: 32 op, 421173000.00 ns, 13.1617 ms/op
WorkloadResult  59: 32 op, 407118600.00 ns, 12.7225 ms/op
WorkloadResult  60: 32 op, 392906300.00 ns, 12.2783 ms/op
WorkloadResult  61: 32 op, 425365900.00 ns, 13.2927 ms/op
WorkloadResult  62: 32 op, 381771100.00 ns, 11.9303 ms/op
WorkloadResult  63: 32 op, 407617500.00 ns, 12.7380 ms/op
WorkloadResult  64: 32 op, 428259600.00 ns, 13.3831 ms/op
WorkloadResult  65: 32 op, 386355100.00 ns, 12.0736 ms/op
WorkloadResult  66: 32 op, 386430200.00 ns, 12.0759 ms/op
WorkloadResult  67: 32 op, 376038800.00 ns, 11.7512 ms/op
WorkloadResult  68: 32 op, 408440500.00 ns, 12.7638 ms/op
WorkloadResult  69: 32 op, 380381100.00 ns, 11.8869 ms/op
WorkloadResult  70: 32 op, 427476000.00 ns, 13.3586 ms/op
WorkloadResult  71: 32 op, 387679900.00 ns, 12.1150 ms/op
WorkloadResult  72: 32 op, 365431400.00 ns, 11.4197 ms/op
WorkloadResult  73: 32 op, 412438100.00 ns, 12.8887 ms/op
WorkloadResult  74: 32 op, 389403500.00 ns, 12.1689 ms/op
// GC:  13 5 2 85322624 32
// Threading:  321176 46 32

// AfterAll
// Benchmark Process 17508 has exited with code 0.

Mean = 12.581 ms, StdErr = 0.073 ms (0.58%), N = 74, StdDev = 0.625 ms
Min = 11.269 ms, Q1 = 12.074 ms, Median = 12.654 ms, Q3 = 12.982 ms, Max = 14.214 ms
IQR = 0.908 ms, LowerFence = 10.712 ms, UpperFence = 14.344 ms
ConfidenceInterval = [12.332 ms; 12.830 ms] (CI 99.9%), Margin = 0.249 ms (1.98% of Mean)
Skewness = 0.13, Kurtosis = 2.56, MValue = 2.82

// ** Remained 1 (33,3%) benchmark(s) to run. Estimated finish 2024-02-09 14:55 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: BenchmarkExec.ExecuteParallelForeach: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet d1b90193-774b-4c0a-8201-c1720ca17a45.dll --anonymousPipes 1492 1488 --benchmarkName ForEachBenchmark.BenchmarkExec.ExecuteParallelForeach --job Default --benchmarkId 2 in C:\git\ForEachBenchmark\bin\Release\net8.0\d1b90193-774b-4c0a-8201-c1720ca17a45\bin\Release\net8.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.12
// Runtime=.NET 8.0.1 (8.0.123.58001), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 409000.00 ns, 409.0000 us/op
WorkloadJitting  1: 1 op, 39316200.00 ns, 39.3162 ms/op

WorkloadPilot    1: 2 op, 36424100.00 ns, 18.2121 ms/op
WorkloadPilot    2: 3 op, 53058400.00 ns, 17.6861 ms/op
WorkloadPilot    3: 4 op, 69679000.00 ns, 17.4198 ms/op
WorkloadPilot    4: 5 op, 79000100.00 ns, 15.8000 ms/op
WorkloadPilot    5: 6 op, 130500700.00 ns, 21.7501 ms/op
WorkloadPilot    6: 7 op, 149484900.00 ns, 21.3550 ms/op
WorkloadPilot    7: 8 op, 160112200.00 ns, 20.0140 ms/op
WorkloadPilot    8: 9 op, 149975700.00 ns, 16.6640 ms/op
WorkloadPilot    9: 10 op, 156728800.00 ns, 15.6729 ms/op
WorkloadPilot   10: 11 op, 150142100.00 ns, 13.6493 ms/op
WorkloadPilot   11: 12 op, 140305800.00 ns, 11.6921 ms/op
WorkloadPilot   12: 13 op, 133011500.00 ns, 10.2317 ms/op
WorkloadPilot   13: 14 op, 140901800.00 ns, 10.0644 ms/op
WorkloadPilot   14: 15 op, 148973700.00 ns, 9.9316 ms/op
WorkloadPilot   15: 16 op, 165789600.00 ns, 10.3619 ms/op
WorkloadPilot   16: 32 op, 326862300.00 ns, 10.2144 ms/op
WorkloadPilot   17: 64 op, 629429700.00 ns, 9.8348 ms/op

WorkloadWarmup   1: 64 op, 641449900.00 ns, 10.0227 ms/op
WorkloadWarmup   2: 64 op, 638125900.00 ns, 9.9707 ms/op
WorkloadWarmup   3: 64 op, 627144300.00 ns, 9.7991 ms/op
WorkloadWarmup   4: 64 op, 631529700.00 ns, 9.8677 ms/op
WorkloadWarmup   5: 64 op, 620968000.00 ns, 9.7026 ms/op
WorkloadWarmup   6: 64 op, 598670200.00 ns, 9.3542 ms/op
WorkloadWarmup   7: 64 op, 589725300.00 ns, 9.2145 ms/op
WorkloadWarmup   8: 64 op, 583557600.00 ns, 9.1181 ms/op
WorkloadWarmup   9: 64 op, 580581800.00 ns, 9.0716 ms/op
WorkloadWarmup  10: 64 op, 578375000.00 ns, 9.0371 ms/op
WorkloadWarmup  11: 64 op, 579613300.00 ns, 9.0565 ms/op
WorkloadWarmup  12: 64 op, 600950300.00 ns, 9.3898 ms/op
WorkloadWarmup  13: 64 op, 578760700.00 ns, 9.0431 ms/op

// BeforeActualRun
WorkloadActual   1: 64 op, 580311800.00 ns, 9.0674 ms/op
WorkloadActual   2: 64 op, 573160400.00 ns, 8.9556 ms/op
WorkloadActual   3: 64 op, 577398500.00 ns, 9.0219 ms/op
WorkloadActual   4: 64 op, 583523400.00 ns, 9.1176 ms/op
WorkloadActual   5: 64 op, 586692100.00 ns, 9.1671 ms/op
WorkloadActual   6: 64 op, 588869500.00 ns, 9.2011 ms/op
WorkloadActual   7: 64 op, 587177700.00 ns, 9.1747 ms/op
WorkloadActual   8: 64 op, 584354500.00 ns, 9.1305 ms/op
WorkloadActual   9: 64 op, 584222200.00 ns, 9.1285 ms/op
WorkloadActual  10: 64 op, 591995000.00 ns, 9.2499 ms/op
WorkloadActual  11: 64 op, 585675400.00 ns, 9.1512 ms/op
WorkloadActual  12: 64 op, 572130800.00 ns, 8.9395 ms/op
WorkloadActual  13: 64 op, 590814200.00 ns, 9.2315 ms/op
WorkloadActual  14: 64 op, 576467700.00 ns, 9.0073 ms/op
WorkloadActual  15: 64 op, 576013400.00 ns, 9.0002 ms/op

// AfterActualRun
WorkloadResult   1: 64 op, 580311800.00 ns, 9.0674 ms/op
WorkloadResult   2: 64 op, 573160400.00 ns, 8.9556 ms/op
WorkloadResult   3: 64 op, 577398500.00 ns, 9.0219 ms/op
WorkloadResult   4: 64 op, 583523400.00 ns, 9.1176 ms/op
WorkloadResult   5: 64 op, 586692100.00 ns, 9.1671 ms/op
WorkloadResult   6: 64 op, 588869500.00 ns, 9.2011 ms/op
WorkloadResult   7: 64 op, 587177700.00 ns, 9.1747 ms/op
WorkloadResult   8: 64 op, 584354500.00 ns, 9.1305 ms/op
WorkloadResult   9: 64 op, 584222200.00 ns, 9.1285 ms/op
WorkloadResult  10: 64 op, 591995000.00 ns, 9.2499 ms/op
WorkloadResult  11: 64 op, 585675400.00 ns, 9.1512 ms/op
WorkloadResult  12: 64 op, 572130800.00 ns, 8.9395 ms/op
WorkloadResult  13: 64 op, 590814200.00 ns, 9.2315 ms/op
WorkloadResult  14: 64 op, 576467700.00 ns, 9.0073 ms/op
WorkloadResult  15: 64 op, 576013400.00 ns, 9.0002 ms/op
// GC:  13 0 0 56353776 64
// Threading:  639662 207 64

// AfterAll
// Benchmark Process 31888 has exited with code 0.

Mean = 9.103 ms, StdErr = 0.026 ms (0.28%), N = 15, StdDev = 0.099 ms
Min = 8.940 ms, Q1 = 9.015 ms, Median = 9.128 ms, Q3 = 9.171 ms, Max = 9.250 ms
IQR = 0.156 ms, LowerFence = 8.780 ms, UpperFence = 9.405 ms
ConfidenceInterval = [8.997 ms; 9.209 ms] (CI 99.9%), Margin = 0.106 ms (1.16% of Mean)
Skewness = -0.21, Kurtosis = 1.61, MValue = 2

// ** Remained 0 (0,0%) benchmark(s) to run. Estimated finish 2024-02-09 14:55 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ForEachBenchmark.BenchmarkExec-report.csv
  BenchmarkDotNet.Artifacts\results\ForEachBenchmark.BenchmarkExec-report-github.md
  BenchmarkDotNet.Artifacts\results\ForEachBenchmark.BenchmarkExec-report.html

// * Detailed results *
BenchmarkExec.ExecuteForEach: DefaultJob
Runtime = .NET 8.0.1 (8.0.123.58001), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 68.219 μs, StdErr = 0.383 μs (0.56%), N = 67, StdDev = 3.137 μs
Min = 60.607 μs, Q1 = 66.186 μs, Median = 68.334 μs, Q3 = 69.957 μs, Max = 74.780 μs
IQR = 3.771 μs, LowerFence = 60.529 μs, UpperFence = 75.614 μs
ConfidenceInterval = [66.899 μs; 69.539 μs] (CI 99.9%), Margin = 1.320 μs (1.94% of Mean)
Skewness = 0.06, Kurtosis = 2.74, MValue = 2
-------------------- Histogram --------------------
[60.597 μs ; 62.625 μs) | @@@@
[62.625 μs ; 65.280 μs) | @@@@@@@
[65.280 μs ; 67.308 μs) | @@@@@@@@@@@@@@@@@
[67.308 μs ; 69.874 μs) | @@@@@@@@@@@@@@@@@@@@@@
[69.874 μs ; 72.061 μs) | @@@@@@@@@@
[72.061 μs ; 75.015 μs) | @@@@@@@
---------------------------------------------------

BenchmarkExec.ExecuteForEachAsyncExtension: DefaultJob
Runtime = .NET 8.0.1 (8.0.123.58001), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 12.581 ms, StdErr = 0.073 ms (0.58%), N = 74, StdDev = 0.625 ms
Min = 11.269 ms, Q1 = 12.074 ms, Median = 12.654 ms, Q3 = 12.982 ms, Max = 14.214 ms
IQR = 0.908 ms, LowerFence = 10.712 ms, UpperFence = 14.344 ms
ConfidenceInterval = [12.332 ms; 12.830 ms] (CI 99.9%), Margin = 0.249 ms (1.98% of Mean)
Skewness = 0.13, Kurtosis = 2.56, MValue = 2.82
-------------------- Histogram --------------------
[11.074 ms ; 11.390 ms) | @
[11.390 ms ; 11.781 ms) | @@@@@@@
[11.781 ms ; 12.319 ms) | @@@@@@@@@@@@@@@@@@@
[12.319 ms ; 12.672 ms) | @@@@@@@@@@
[12.672 ms ; 13.063 ms) | @@@@@@@@@@@@@@@@@@@@@@
[13.063 ms ; 13.518 ms) | @@@@@@@@@
[13.518 ms ; 13.908 ms) | @@@@@
[13.908 ms ; 14.409 ms) | @
---------------------------------------------------

BenchmarkExec.ExecuteParallelForeach: DefaultJob
Runtime = .NET 8.0.1 (8.0.123.58001), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 9.103 ms, StdErr = 0.026 ms (0.28%), N = 15, StdDev = 0.099 ms
Min = 8.940 ms, Q1 = 9.015 ms, Median = 9.128 ms, Q3 = 9.171 ms, Max = 9.250 ms
IQR = 0.156 ms, LowerFence = 8.780 ms, UpperFence = 9.405 ms
ConfidenceInterval = [8.997 ms; 9.209 ms] (CI 99.9%), Margin = 0.106 ms (1.16% of Mean)
Skewness = -0.21, Kurtosis = 1.61, MValue = 2
-------------------- Histogram --------------------
[8.887 ms ; 9.251 ms) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.13.12, Windows 10 (10.0.19045.3803/22H2/2022Update)
Intel Core i7-10510U CPU 1.80GHz, 1 CPU, 8 logical and 4 physical cores
.NET SDK 8.0.101
  [Host]     : .NET 8.0.1 (8.0.123.58001), X64 RyuJIT AVX2
  DefaultJob : .NET 8.0.1 (8.0.123.58001), X64 RyuJIT AVX2


| Method                       | Mean         | Error      | StdDev     | Gen0     | Gen1     | Gen2    | Allocated |
|----------------------------- |-------------:|-----------:|-----------:|---------:|---------:|--------:|----------:|
| ExecuteForEach               |     68.22 μs |   1.320 μs |   3.137 μs |        - |        - |       - |       2 B |
| ExecuteForEachAsyncExtension | 12,581.33 μs | 249.084 μs | 624.904 μs | 406.2500 | 156.2500 | 62.5000 | 2666332 B |
| ExecuteParallelForeach       |  9,102.92 μs | 105.717 μs |  98.888 μs | 203.1250 |        - |       - |  880528 B |

// * Warnings *
MultimodalDistribution
  BenchmarkExec.ExecuteForEachAsyncExtension: Default -> It seems that the distribution can have several modes (mValue = 2.82)

// * Hints *
Outliers
  BenchmarkExec.ExecuteForEach: Default               -> 3 outliers were removed (76.59 μs..81.21 μs)
  BenchmarkExec.ExecuteForEachAsyncExtension: Default -> 1 outlier  was  removed (14.55 ms)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen0      : GC Generation 0 collects per 1000 operations
  Gen1      : GC Generation 1 collects per 1000 operations
  Gen2      : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 μs      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:01:24 (84.68 sec), executed benchmarks: 3

Global total time: 00:02:01 (121.52 sec), executed benchmarks: 3
// * Artifacts cleanup *
Artifacts cleanup is finished
